%% Trajectory 5
0 51.214016 81.707954 2.816602 2.301646 26.946018
1 51.063637 81.693855 3.077300 2.166835 18.878584
2 51.083977 81.643173 3.269189 2.238293 12.902131
3 51.025967 81.736305 3.086694 2.201913 10.312576
4 51.160069 81.605316 3.242590 2.367307 17.170031
5 51.098728 81.573914 3.428341 2.433402 22.593357
6 51.158066 81.735275 3.412738 2.321375 6.923707
7 51.042572 81.680130 3.084856 2.308844 15.019575
8 51.103622 81.609703 3.584262 2.314936 14.228977
9 51.087070 81.638863 3.795266 2.279970 4.705660
10 51.124748 81.638725 3.729084 2.319949 13.374614
11 51.011307 81.631187 3.555111 2.258046 9.945508
12 51.080154 81.615471 3.017368 2.286157 15.410179
13 51.082531 81.664879 3.905347 2.345392 13.612057
14 51.154892 81.474457 4.058231 2.321848 3.926763
15 51.089783 81.486450 3.700392 2.252648 15.195168
16 51.002403 81.485474 3.806319 2.307828 10.613997
17 51.155994 81.420021 3.932244 2.315400 3.245189
18 51.127121 81.528961 3.677863 2.455903 15.821018
19 51.090969 81.518936 3.625528 2.407996 7.898894
20 51.107040 81.415718 3.508581 2.244502 2.453963
21 51.058441 81.318748 3.955175 2.248609 6.563769
22 51.032978 81.412842 3.682242 2.167888 8.715538
23 51.136597 81.406120 3.769305 2.236812 8.234007
24 51.148083 81.387184 3.841691 2.312032 8.389112
25 51.103806 81.430664 3.479299 2.411517 13.470588
26 51.207729 81.387756 3.662678 2.351529 13.244706
27 51.094765 81.364700 4.132078 2.302561 3.406717
28 51.126633 81.345810 3.836025 2.303055 9.638783
29 51.162991 81.292137 4.335868 2.214307 8.707262
30 51.171356 81.354240 4.105493 2.277056 7.329843
31 50.978283 81.230728 3.821790 2.239308 17.347330
32 51.026100 81.196152 3.877959 2.181196 9.456783
33 51.131367 81.293015 3.840168 2.271181 17.004665
34 51.091953 81.314926 4.395629 2.346893 14.939973
35 51.070911 81.360825 4.247027 2.232750 15.357150
36 51.021141 81.377121 4.115672 2.261156 7.625494
